Ax,Ay,Az,Gx,Gy,Gz,A3D,G3D,subject,label
8.509296387,-2.293727051,3.533967773,70.98388672,17.15087891,-24.53613281,9.49516914,77.03821542,11,walking-rider
10.02248584,-2.193166992,2.695967285,48.21777344,28.19824219,-36.68212891,10.60794247,66.82569206,11,walking-rider
11.56919531,-1.551498047,1.790926758,18.00537109,32.47070313,-45.41015625,11.80935413,58.65681751,11,walking-rider
12.53169873,-0.766171875,1.719098145,-8.972167969,28.74755859,-44.31152344,12.6722449,53.57642236,11,walking-rider
12.22044141,-0.148445801,2.217109863,-28.74755859,26.91650391,-38.81835938,12.42082125,55.29724525,11,walking-rider
11.73200684,0.368720215,3.533967773,-41.56494141,22.76611328,-34.85107422,12.2582571,58.8263346,11,walking-rider
11.67933252,0.210697266,4.151693848,-48.70605469,6.591796875,-37.41455078,12.39708689,61.77038254,11,walking-rider
11.43032666,-0.684766113,5.02800293,-53.46679688,-17.578125,-44.25048828,12.50608195,71.59465455,11,walking-rider
10.68330908,-1.484458008,5.090254395,-58.04443359,-40.46630859,-52.67333984,11.92675137,88.21087877,11,walking-rider
9.476588379,-1.661635254,4.252253906,-71.59423828,-59.50927734,-56.88476563,10.51895538,109.1007131,11,walking-rider
8.293810547,-1.795715332,3.577064941,-84.41162109,-73.42529297,-54.93164063,9.209086846,124.6357917,11,walking-rider
7.489330078,-1.972892578,3.409464844,-84.41162109,-80.87158203,-50.90332031,8.462081344,127.5016964,11,walking-rider
5.928254883,-1.699943848,3.217921875,-77.45361328,-83.31298828,-42.17529297,6.956222842,121.3213566,11,walking-rider
4.486894043,-1.484458008,2.935395996,-69.64111328,-83.61816406,-28.99169922,5.563486621,112.6161651,11,walking-rider
3.486082031,-1.283337891,2.944973145,-55.72509766,-82.27539063,-21.17919922,4.740526436,101.6025831,11,walking-rider
2.624138672,-1.039120605,2.734275879,-36.43798828,-80.68847656,-21.78955078,3.929648837,91.17643206,11,walking-rider
1.834023926,-0.311257324,2.169224121,-18.43261719,-74.64599609,-22.76611328,2.857631566,80.18779223,11,walking-rider
2.97370459,0.73744043,2.533155762,1.708984375,-60.05859375,-24.10888672,3.975376144,64.73942948,11,walking-rider
4.079865234,1.503612305,3.696779297,27.95410156,-37.71972656,-27.83203125,5.707217138,54.57867285,11,walking-rider
4.879557129,2.66723584,4.338448242,53.83300781,-18.31054688,-26.61132813,7.053109807,62.78082224,11,walking-rider
6.555558105,3.399887695,4.956174316,72.32666016,-1.831054688,-23.98681641,8.89371926,76.22247629,11,walking-rider
8.633799316,4.094230957,5.272220215,83.12988281,10.43701172,-21.72851563,10.91336446,86.55424323,11,walking-rider
10.03206299,4.424642578,5.918677734,77.69775391,18.61572266,-17.70019531,12.45995569,81.83387444,11,walking-rider
10.39120605,4.247465332,7.058358398,52.12402344,18.06640625,-13.24462891,13.26041283,56.73384395,11,walking-rider
9.826154297,3.634527832,6.565135254,12.26806641,7.873535156,-8.056640625,12.36382229,16.65555365,11,walking-rider
9.208428223,2.66723584,5.315317383,-34.42382813,-6.164550781,-7.995605469,10.96183818,35.87382522,11,walking-rider
8.681685059,1.843601074,4.295351074,-66.89453125,-19.16503906,-11.16943359,9.860048744,70.47647324,11,walking-rider
8.734359375,1.383897949,4.304928223,-77.08740234,-21.66748047,-10.55908203,9.835477326,80.7678248,11,walking-rider
8.514084961,1.206720703,5.109408691,-68.29833984,-14.03808594,-9.399414063,10.0025934,70.35680541,11,walking-rider
9.01209668,0.900251953,5.664883301,-46.44775391,-6.591796875,-6.042480469,10.68266086,47.30071035,11,walking-rider
9.874040039,1.345589355,6.091066406,-20.5078125,2.136230469,0.122070313,11.67939927,20.61913566,11,walking-rider
10.06558301,1.608960938,6.119797852,1.342773438,7.873535156,6.164550781,11.88934995,10.08946394,11,walking-rider
10.44388037,1.647269531,6.46936377,11.47460938,16.41845703,14.58740234,12.39519268,24.77952176,11,walking-rider
11.02329785,2.32724707,6.656118164,9.094238281,22.39990234,19.59228516,13.08560596,31.11781536,11,walking-rider
11.10949219,2.379921387,6.799775391,4.638671875,23.4375,18.12744141,13.24091341,29.99062879,11,walking-rider
11.05681787,2.41822998,6.052757813,-2.44140625,26.18408203,21.17919922,12.8349887,33.76573849,11,walking-rider
11.00893213,2.135704102,5.511648926,-18.43261719,25.26855469,26.73339844,12.49544287,41.14530136,11,walking-rider
10.93231494,1.96331543,5.60742041,-30.70068359,19.28710938,30.15136719,12.44239853,47.1553762,11,walking-rider
10.71204053,1.436572266,5.928254883,-37.109375,12.26806641,32.10449219,12.32703363,50.57973492,11,walking-rider
9.850097168,0.747017578,5.827694824,-45.8984375,0.610351563,34.48486328,11.46928404,57.41293312,11,walking-rider
8.815765137,0.043097168,5.186025879,-56.70166016,-5.249023438,37.59765625,10.2281199,68.23645849,11,walking-rider
8.423102051,-0.770960449,4.980117188,-67.26074219,-10.68115234,39.36767578,9.815528278,78.66325922,11,walking-rider
7.513272949,-1.19235498,4.089442383,-66.04003906,-16.66259766,37.35351563,8.636811901,77.68020372,11,walking-rider
7.134975586,-1.690366699,3.921842285,-60.11962891,-15.86914063,40.34423828,8.31541118,74.12055698,11,walking-rider
6.488518066,-1.968104004,4.233099609,-46.38671875,-15.50292969,43.64013672,7.993336748,65.54792169,11,walking-rider
6.804563965,-1.982469727,4.213945313,-27.16064453,-16.17431641,47.8515625,8.245581366,57.35051139,11,walking-rider
7.47975293,-1.608960938,5.11898584,-12.93945313,-13.12255859,51.87988281,9.205404674,55.05591005,11,walking-rider
7.034415527,-1.494035156,6.024026367,9.033203125,-14.58740234,47.60742188,9.381046665,50.60491758,11,walking-rider
9.950657227,-1.575440918,7.637775879,19.95849609,-19.95849609,46.26464844,12.64251611,54.19502586,11,walking-rider
8.375216309,-2.930607422,6.40232373,8.117675781,-30.88378906,46.69189453,10.94177578,56.56711149,11,walking-rider
10.27628027,-4.501259766,5.133351563,-22.39990234,-49.74365234,55.48095703,12.33752706,77.80953134,11,walking-rider
12.79985889,-6.138952148,7.757490234,-28.25927734,-59.44824219,48.03466797,16.17719926,81.48625395,11,walking-rider
14.13587109,-6.751889648,7.867627441,-5.798339844,-81.72607422,30.09033203,17.53027173,87.28230081,11,walking-rider
14.27473975,-6.723158203,7.532427246,-12.20703125,-98.75488281,17.27294922,17.48446485,100.994521,11,walking-rider
13.89644238,-5.320105957,6.263455078,-27.09960938,-108.3374023,3.112792969,16.14451944,111.718714,11,walking-rider
13.06801904,-2.734275879,5.430243164,-37.65869141,-108.5205078,-5.126953125,14.4130818,114.9833175,11,walking-rider
10.94668066,-0.100560059,4.769419922,-38.20800781,-100.5249023,-6.103515625,11.94099227,107.7142551,11,walking-rider
10.99935498,1.489246582,5.099831543,-40.71044922,-90.75927734,-4.028320313,12.21523422,99.5530736,11,walking-rider
7.307364258,1.786138184,5.779809082,-44.43359375,-77.20947266,-5.859375,9.486519648,89.27473997,11,walking-rider
4.204368164,0.143657227,5.679249023,-54.80957031,-91.24755859,-10.98632813,7.067617599,107.0089031,11,walking-rider
3.332847656,-1.891486816,6.00487207,-74.70703125,-86.9140625,-18.43261719,7.123488223,116.0816788,11,walking-rider
3.232287598,-3.323270508,6.25387793,-76.35498047,-75.98876953,-24.4140625,7.784779967,110.4555231,11,walking-rider
2.858778809,-3.538756348,6.646541016,-60.18066406,-69.88525391,-24.65820313,8.054310662,95.46563791,11,walking-rider
2.26978418,-2.949761719,7.192438477,-42.72460938,-62.01171875,-19.89746094,8.098406365,77.88937322,11,walking-rider
2.073452637,-2.561887207,7.470175781,-26.06201172,-58.22753906,-18.61572266,8.164924868,66.45464536,11,walking-rider
2.202744141,-2.456538574,7.465387207,-17.21191406,-54.44335938,-22.94921875,8.162026076,61.53857333,11,walking-rider
2.130915527,-2.72469873,6.804563965,-26.00097656,-44.67773438,-27.03857422,7.633274193,58.33725419,11,walking-rider
1.848389648,-3.179613281,6.062334961,-42.48046875,-31.49414063,-29.35791016,7.090725639,60.48436168,11,walking-rider
1.972892578,-3.945785156,5.444608887,-59.14306641,-14.40429688,-30.94482422,7.007516789,68.28592987,11,walking-rider
2.566675781,-4.99448291,4.668859863,-74.34082031,4.8828125,-35.09521484,7.302803334,82.35334558,11,walking-rider
3.629739258,-6.00487207,3.993670898,-83.31298828,23.19335938,-40.83251953,8.073592937,95.63618869,11,walking-rider
4.371968262,-6.862026855,3.730299316,-80.68847656,32.59277344,-52.06298828,8.950790582,101.4074646,11,walking-rider
5.741500488,-7.920301758,3.375944824,-67.87109375,41.9921875,-64.94140625,10.34857532,102.8941953,11,walking-rider
8.67210791,-9.361662598,4.271408203,-48.88916016,45.95947266,-81.84814453,13.45700971,105.8373368,11,walking-rider
9.874040039,-9.486165527,5.569111816,-28.44238281,49.74365234,-85.38818359,14.781712,102.832592,11,walking-rider
8.27465625,-7.407924316,4.802939941,-8.117675781,41.62597656,-66.71142578,12.10022772,79.05082488,11,walking-rider
8.00170752,-4.573088379,5.24348877,35.52246094,63.84277344,-43.45703125,10.60351994,85.00740271,11,walking-rider
7.87720459,-2.02077832,6.244300781,111.328125,87.09716797,-32.95898438,10.25305756,145.1418711,11,walking-rider
7.910724609,0.603360352,6.488518066,167.7856445,98.87695313,-18.5546875,10.24912066,195.6347382,11,walking-rider
8.030438965,2.159646973,6.7423125,195.8618164,114.3798828,-8.666992188,10.70564351,226.9795706,11,walking-rider
8.380004883,3.179613281,6.881181152,205.5664063,133.3007813,-4.089355469,11.29978214,245.0374838,11,walking-rider
8.245924805,3.452562012,6.794986816,189.3310547,142.8833008,-7.873535156,11.22886041,237.3265229,11,walking-rider
7.23074707,2.403864258,6.330495117,144.2260742,137.6953125,-12.02392578,9.90643402,199.7641969,11,walking-rider
7.158918457,0.895463379,5.358414551,78.06396484,123.7792969,-20.5078125,8.986911296,147.7696427,11,walking-rider
7.422290039,-0.852366211,3.940996582,4.455566406,107.0556641,-32.83691406,8.446796531,112.067079,11,walking-rider
7.245112793,-2.700755859,2.514001465,-53.83300781,93.32275391,-38.0859375,8.130556252,114.2701525,11,walking-rider
6.818929688,-4.084653809,0.938560547,-85.63232422,83.74023438,-36.25488281,8.003942449,125.1388762,11,walking-rider
6.440632324,-4.180425293,-1.067852051,-95.33691406,72.63183594,-38.20800781,7.752290524,125.7949229,11,walking-rider
6.502883789,-2.935395996,-2.518790039,-76.78222656,57.49511719,-45.16601563,7.566263972,106.0243735,11,walking-rider
6.517249512,-0.627303223,-2.274572754,-21.36230469,48.58398438,-43.9453125,6.931214305,68.9053125,11,walking-rider
6.991318359,1.642480957,-0.900251953,64.08691406,58.04443359,-30.51757813,7.237867758,91.69302809,11,walking-rider
8.159730469,4.185213867,0.541108887,138.0615234,70.3125,-17.39501953,9.186403827,155.9083661,11,walking-rider
10.22360596,6.411900879,3.040744629,185.4248047,77.88085938,-7.446289063,12.44510826,201.2541519,11,walking-rider
12.21086426,7.618621582,6.282609375,211.9750977,71.35009766,9.216308594,15.70413262,223.8508852,11,walking-rider
12.8908418,7.915513184,8.164519043,205.5664063,39.55078125,27.64892578,17.18977959,211.1546229,11,walking-rider
11.76073828,7.202015625,6.747101074,144.1040039,2.197265625,40.64941406,15.35276414,149.7436703,11,walking-rider
9.720805664,5.784597656,4.261831055,37.17041016,-22.94921875,39.42871094,12.08796247,58.84665903,11,walking-rider
8.408736328,3.835647949,4.237888184,-54.80957031,-17.51708984,27.22167969,10.16753353,63.65498629,11,walking-rider
7.829318848,2.45175,4.774208496,-107.0556641,9.643554688,26.12304688,9.492227265,110.6179322,11,walking-rider
7.977764648,0.838000488,4.654494141,-133.7280273,20.56884766,28.68652344,9.274227154,138.3082768,11,walking-rider
9.232371094,0.325623047,3.744665039,-119.934082,12.51220703,23.92578125,9.968210604,122.9356839,11,walking-rider
12.05284131,0.023942871,3.28017334,-65.73486328,-15.07568359,4.699707031,12.49124069,67.60499784,11,walking-rider
11.80383545,1.125314941,4.10859668,-3.601074219,-26.79443359,4.455566406,12.54900122,27.40002699,11,walking-rider
11.30103516,2.41822998,4.874768555,36.74316406,-8.605957031,23.19335938,12.54291036,44.29508461,11,walking-rider
11.19089795,3.079053223,5.578688965,48.33984375,6.774902344,35.03417969,12.87783119,60.08355467,11,walking-rider
11.59792676,3.476504883,5.272220215,43.09082031,-0.732421875,34.79003906,13.2058433,55.38684009,11,walking-rider
11.10949219,3.074264648,4.261831055,29.96826172,-2.990722656,29.05273438,12.28963481,41.84617673,11,walking-rider
9.917137207,2.628927246,3.419041992,7.263183594,4.8828125,31.79931641,10.81437548,32.98169519,11,walking-rider
10.36247461,1.757406738,3.385521973,-17.70019531,13.00048828,30.57861328,11.04224241,37.64785784,11,walking-rider
9.581937012,0.943349121,3.256230469,-33.87451172,8.850097656,24.23095703,10.16397862,42.5787042,11,walking-rider
9.481376953,-0.057462891,2.916241699,-45.59326172,-0.854492188,19.65332031,9.919892971,49.65610406,11,walking-rider
8.509296387,-0.866731934,2.312881348,-54.62646484,-7.507324219,18.67675781,8.860517444,58.21710969,11,walking-rider
7.834107422,-1.307280762,2.087818359,-60.42480469,-8.911132813,19.40917969,8.212259591,64.08807663,11,walking-rider
7.273844238,-1.71430957,1.987258301,-61.40136719,-6.34765625,19.83642578,7.732843129,64.83752324,11,walking-rider
7.091878418,-1.920218262,1.608960938,-56.640625,0.854492188,20.14160156,7.521351804,60.12133291,11,walking-rider
6.737523926,-1.56586377,1.738252441,-53.10058594,5.981445313,27.16064453,7.132158127,59.94289388,11,walking-rider
6.210780762,-1.556286621,2.293727051,-41.74804688,5.187988281,28.44238281,6.801250584,50.78172683,11,walking-rider
5.909100586,-1.666423828,2.590618652,-29.41894531,5.615234375,24.65820313,6.663763435,38.79474425,11,walking-rider
5.942620605,-2.370344238,3.141304688,-31.25,2.746582031,21.72851563,7.127486696,38.16064208,11,walking-rider
6.613020996,-3.778185059,3.620162109,-42.54150391,-0.671386719,18.73779297,8.432811081,46.4901624,11,walking-rider
8.140576172,-5.253065918,3.998459473,-52.36816406,-3.601074219,18.92089844,10.48099996,55.79778437,11,walking-rider
8.834919434,-5.990506348,4.362391113,-51.57470703,-9.826660156,21.30126953,11.53136696,56.65913641,11,walking-rider
11.16695508,-7.84368457,6.325706543,-38.94042969,-14.89257813,23.4375,15.04123787,47.82742261,11,walking-rider
10.82696631,-8.198039063,6.86681543,-26.79443359,-8.30078125,25.63476563,15.21789072,37.99981381,11,walking-rider
12.74718457,-8.710416504,7.312152832,-26.97753906,-2.746582031,30.33447266,17.08302225,40.68797805,11,walking-rider
12.5939502,-9.045616699,6.646541016,-18.98193359,6.225585938,19.22607422,16.87030736,27.7256858,11,walking-rider
13.38885352,-7.891570313,5.387145996,-11.41357422,27.09960938,8.7890625,16.44869668,30.69048915,11,walking-rider
12.91957324,-4.917865723,4.889134277,6.225585938,40.71044922,7.202148438,14.66302868,41.80872562,11,walking-rider
12.27311572,-0.622514648,4.826882813,61.46240234,59.99755859,11.96289063,13.2028668,86.72049753,11,walking-rider
11.06160645,3.265807617,4.156482422,138.5498047,71.59423828,13.85498047,12.25973012,156.5686553,11,walking-rider
10.7359834,5.329683105,4.103808105,198.3032227,77.27050781,12.81738281,12.66917924,213.2115963,11,walking-rider
9.98896582,5.722346191,4.204368164,205.9326172,73.73046875,7.690429688,12.2556679,218.8688364,11,walking-rider
9.71601709,4.764631348,3.663259277,135.9863281,57.98339844,6.774902344,11.42462991,147.9873482,11,walking-rider
8.767879395,2.45175,2.097395508,25.02441406,36.1328125,4.577636719,9.342689926,44.19000109,11,walking-rider
7.494118652,-0.39745166,1.436572266,-53.22265625,20.01953125,-3.784179688,7.640911076,56.98905847,11,walking-rider
6.732735352,-2.312881348,1.173200684,-79.89501953,-0.549316406,-14.58740234,7.214952896,81.21765942,11,walking-rider
6.421478027,-3.773396484,1.608960938,-92.59033203,-17.39501953,-24.84130859,7.619885589,97.43021555,11,walking-rider
6.129375,-4.482105469,1.556286621,-98.57177734,-11.16943359,-31.86035156,7.751163485,104.1932509,11,walking-rider
5.430243164,-4.783785645,1.556286621,-97.59521484,8.911132813,-36.74316406,7.402308691,104.6627649,11,walking-rider
5.051945801,-4.865191406,1.292915039,-91.55273438,27.03857422,-37.59765625,7.13189127,102.599081,11,walking-rider
4.295351074,-5.200391602,1.379109375,-83.19091797,32.28759766,-34.1796875,6.88447938,95.55871929,11,walking-rider
3.304116211,-5.669671875,1.288126465,-73.30322266,18.06640625,-27.09960938,6.687423487,80.21313056,11,walking-rider
4.175636719,-6.478940918,1.149257813,-63.72070313,-8.666992188,-24.84130859,7.793164373,68.93863484,11,walking-rider
5.760654785,-7.111032715,0.967291992,-43.39599609,-24.90234375,-41.13769531,9.202585703,64.77383096,11,walking-rider
8.413524902,-7.130187012,0.258583008,-9.948730469,-21.42333984,-54.07714844,11.03149279,59.01080165,11,walking-rider
10.55401758,-5.664883301,-0.158022949,36.86523438,-6.774902344,-61.34033203,11.97928049,71.88588972,11,walking-rider
11.95228125,-3.423830566,-0.440548828,90.08789063,2.563476563,-54.80957031,12.4408089,105.4821712,11,walking-rider
13.37927637,-0.383085938,-0.440548828,135.1928711,-6.042480469,-46.69189453,13.39200785,143.1564074,11,walking-rider
14.98344873,2.863567383,1.005600586,165.9545898,-32.47070313,-42.54150391,15.28773975,174.3704448,11,walking-rider
14.5428999,6.052757813,4.462951172,185.4858398,-36.43798828,-42.96875,16.37222489,193.8531332,11,walking-rider
14.28910547,7.848473145,12.79507031,184.5092773,-11.96289063,-41.25976563,20.72416199,189.4443254,11,walking-rider
13.11590479,7.067935547,14.38487695,137.6342773,-36.68212891,-49.92675781,20.71007861,150.9352644,11,walking-rider
10.39599463,3.557910645,8.403947754,-3.723144531,-99.18212891,-63.65966797,13.83335716,117.9131453,11,walking-rider
7.26426709,-0.019154297,6.110220703,-152.2827148,-146.1791992,-83.74023438,9.492351673,227.0920747,11,walking-rider
5.583477539,-3.428619141,4.094230957,-249.1455078,-156.5551758,-80.56640625,7.726148961,305.0802402,11,walking-rider
4.50604834,-5.827694824,0.727863281,-329.284668,-128.7841797,-54.6875,7.402451186,357.7771375,11,walking-rider
3.845225098,-6.929066895,-1.934583984,-360.4125977,-74.58496094,-44.18945313,8.1572262,370.6924125,11,walking-rider
3.71114502,-6.196415039,-3.040744629,-279.5410156,-68.90869141,-51.45263672,7.83672665,292.4704446,11,walking-rider
4.175636719,-2.370344238,-0.838000488,-93.99414063,-63.4765625,-51.08642578,4.874086441,124.394515,11,walking-rider
5.248277344,1.49882373,2.351189941,104.7363281,-35.88867188,-39.12353516,5.942977519,117.4237889,11,walking-rider
6.306552246,5.473340332,4.750265625,229.309082,-11.53564453,-22.39990234,9.607032795,230.6891454,11,walking-rider
8.09269043,8.868439453,6.704003906,286.5600586,4.150390625,-7.202148438,13.75080089,286.6805956,11,walking-rider
10.33853174,10.9035835,8.174096191,295.2880859,3.051757813,4.760742188,17.10523955,295.3422279,11,walking-rider
11.84693262,11.59792676,8.724782227,246.2768555,-12.02392578,15.25878906,18.73455477,247.0418891,11,walking-rider
11.90439551,9.486165527,7.747913086,132.5073242,-27.40478516,24.29199219,17.08016762,137.4747763,11,walking-rider
10.97062354,6.138952148,5.885157715,-12.14599609,-37.29248047,24.04785156,13.88079232,46.00601575,11,walking-rider
10.52049756,2.935395996,4.25704248,-124.5117188,-38.51318359,13.06152344,11.72262041,130.9848725,11,walking-rider
9.380816895,1.120526367,3.102996094,-177.9174805,-45.47119141,10.49804688,9.944037897,183.9360435,11,walking-rider
9.605879883,-0.052674316,1.948949707,-177.1850586,-47.24121094,5.676269531,9.801740043,183.4625222,11,walking-rider
10.23318311,0.052674316,2.035144043,-140.1977539,-41.93115234,7.690429688,10.43372524,146.5359152,11,walking-rider
10.30022314,1.312069336,4.63055127,-77.94189453,-30.02929688,18.00537109,11.36917446,85.44525137,11,walking-rider
11.46384668,2.892298828,8.063958984,-9.887695313,-13.73291016,31.73828125,14.31127554,35.96773327,11,walking-rider
11.54046387,4.137328125,9.663342773,24.35302734,-7.568359375,45.59326172,15.61025252,52.24074577,11,walking-rider
11.42074951,4.371968262,9.045616699,15.07568359,-14.22119141,53.34472656,15.21087793,57.22917414,11,walking-rider
11.80383545,3.514813477,7.072724121,-24.71923828,-32.16552734,54.93164063,14.20238964,68.28723916,11,walking-rider
7.369615723,3.58664209,5.205180176,-64.88037109,-42.66357422,54.56542969,9.709229529,94.9053699,11,walking-rider
8.849285156,1.201932129,5.894734863,-68.90869141,-43.76220703,42.84667969,10.70057885,92.19206298,11,walking-rider
7.01526123,1.091794922,5.899523438,-94.97070313,-27.89306641,61.21826172,9.230941614,116.3835606,11,walking-rider
7.546792969,-1.383897949,5.487706055,-78.30810547,-42.41943359,46.26464844,9.433142392,100.3592817,11,walking-rider
7.881993164,-1.312069336,6.03839209,-75.07324219,-13.42773438,67.32177734,10.0154641,101.7276631,11,walking-rider
6.804563965,-1.800503906,6.043180664,-62.62207031,-11.65771484,65.91796875,9.27706514,91.66572211,11,walking-rider
6.641752441,-2.02077832,5.506860352,-38.26904297,-18.85986328,66.95556641,8.86126015,79.39308512,11,walking-rider
6.507672363,-2.389498535,5.779809082,-30.94482422,-22.33886719,64.453125,9.025834912,74.90535665,11,walking-rider
6.091066406,-2.691178711,4.917865723,-27.46582031,-24.16992188,61.58447266,8.278220587,71.6324206,11,walking-rider
6.636963867,-3.016801758,4.606608398,-27.64892578,-25.14648438,59.75341797,8.623875182,70.47893112,11,walking-rider
6.502883789,-3.18919043,5.018425781,-26.3671875,-29.17480469,57.6171875,8.811528272,69.75770997,11,walking-rider
6.569923828,-3.079053223,4.63055127,-22.76611328,-31.43310547,54.50439453,8.607349936,66.91087398,11,walking-rider
7.206804199,-3.150881836,5.502071777,-27.40478516,-38.33007813,54.13818359,9.598899778,71.77158255,11,walking-rider
7.853261719,-3.58664209,6.392746582,-28.13720703,-47.11914063,52.36816406,10.74266866,75.85736906,11,walking-rider
8.791822266,-4.07507666,6.407112305,-32.04345703,-61.21826172,53.77197266,11.61694782,87.55503269,11,walking-rider
9.596302734,-5.478128906,7.575524414,-35.64453125,-74.82910156,53.40576172,13.39729423,98.60072228,11,walking-rider
9.763902832,-7.039204102,7.709604492,-29.72412109,-82.82470703,45.77636719,14.29413146,99.19138704,11,walking-rider
9.615457031,-7.714393066,7.987341797,-32.83691406,-85.02197266,39.55078125,14.68899259,99.35423019,11,walking-rider
8.475776367,-6.70879248,8.135787598,-26.18408203,-80.26123047,32.89794922,13.52914341,90.60765051,11,walking-rider
7.225958496,-4.280985352,8.250713379,-12.57324219,-71.16699219,25.57373047,11.77351192,76.66056931,11,walking-rider
5.818117676,-1.857966797,7.632987305,-3.662109375,-57.49511719,15.68603516,9.775736755,59.70888748,11,walking-rider
5.190814453,-0.134080078,6.809352539,-6.164550781,-45.47119141,5.004882813,8.563282908,46.15928711,11,walking-rider
4.989694336,0.253794434,6.234723633,-17.63916016,-31.86035156,-5.676269531,7.989570699,36.85704829,11,walking-rider
4.927442871,-0.675188965,6.172472168,-34.36279297,-17.70019531,-13.48876953,7.926852216,40.93953295,11,walking-rider
5.521226074,-2.284149902,6.138952148,-52.24609375,-5.554199219,-20.93505859,8.566680315,56.55775914,11,walking-rider
6.115009277,-3.89311084,6.258666504,-64.63623047,-0.48828125,-28.44238281,9.577084989,70.61904734,11,walking-rider
6.493306641,-5.195603027,6.052757813,-69.64111328,0.244140625,-31.06689453,10.2855821,76.25677806,11,walking-rider
6.000083496,-5.770231934,5.626574707,-75.01220703,-2.319335938,-28.07617188,10.04763263,80.12790993,11,walking-rider
5.33447168,-6.239512207,4.755054199,-79.16259766,-5.004882813,-22.21679688,9.486761361,82.37324677,11,walking-rider
4.893922852,-6.65132959,4.50604834,-78.06396484,-2.197265625,-16.6015625,9.407185436,79.83998034,11,walking-rider
4.884345703,-7.403135742,4.357602539,-75.07324219,0.244140625,-14.6484375,9.881900205,76.48939808,11,walking-rider
5.181237305,-8.221981934,3.811705078,-78.18603516,-0.549316406,-16.41845703,10.43912365,79.89320105,11,walking-rider
4.874768555,-9.347296875,3.021590332,-86.30371094,-6.408691406,-23.68164063,10.96655531,89.72302909,11,walking-rider
5.473340332,-10.87964063,2.298515625,-95.09277344,-14.6484375,-35.58349609,12.39383753,102.5836121,11,walking-rider
5.42545459,-11.56440674,1.302492188,-95.21484375,-21.54541016,-52.30712891,12.8400758,110.7524578,11,walking-rider
5.061522949,-10.79344629,1.527555176,-71.77734375,-26.12304688,-60.66894531,12.01877374,97.54548467,11,walking-rider
5.128562988,-8.030438965,3.663259277,-6.042480469,-22.03369141,-61.27929688,10.20830921,65.39990331,11,walking-rider
4.826882813,-4.616185547,5.842060547,82.70263672,-5.310058594,-55.72509766,8.873423134,99.86595692,11,walking-rider
4.553934082,-1.048697754,7.144552734,150.5737305,14.46533203,-41.07666016,8.537137481,156.7449717,11,walking-rider
4.558722656,1.867543945,7.182861328,195.1904297,37.90283203,-29.96826172,8.709946584,201.0821355,11,walking-rider
4.822094238,3.55312207,7.000895508,218.8720703,61.5234375,-20.87402344,9.213566476,228.3108438,11,walking-rider
4.817305664,3.98409375,5.933043457,217.2851563,80.93261719,-10.37597656,8.618610186,232.1003846,11,walking-rider
5.794174805,3.572276367,5.846849121,182.6782227,87.09716797,-4.028320313,8.973252741,202.419063,11,walking-rider
5.813329102,1.642480957,5.688826172,133.4838867,83.31298828,-23.80371094,8.2979083,159.1402485,11,walking-rider
5.775020508,-0.019154297,4.774208496,69.51904297,81.84814453,-40.22216797,7.492949721,114.672747,11,walking-rider
5.573900391,-1.977681152,3.912265137,3.234863281,89.84375,-51.57470703,7.091220403,103.6451357,11,walking-rider
5.324894531,-2.897087402,2.298515625,-39.0625,99.609375,-64.14794922,6.483115861,124.751216,11,walking-rider
5.018425781,-4.151693848,1.886698242,-61.40136719,109.6191406,-73.79150391,6.78091361,145.7109122,11,walking-rider
3.658470703,-3.787762207,0.593783203,-63.04931641,108.5205078,-66.46728516,5.299446095,142.0204806,11,walking-rider
4.094230957,-2.470904297,0.134080078,-35.82763672,98.44970703,-52.30712891,4.78393903,117.0982498,11,walking-rider
5.597843262,-0.445337402,1.130103516,32.65380859,101.2573242,-44.73876953,5.728115619,115.4160926,11,walking-rider
6.086277832,1.307280762,1.977681152,107.0556641,109.9853516,-41.07666016,6.531690714,158.8867042,11,walking-rider
7.197227051,2.399075684,2.954550293,151.184082,111.4501953,-35.88867188,8.141560587,191.2217808,11,walking-rider
8.97857666,2.79173877,3.059898926,156.3110352,105.7739258,-29.35791016,9.887953562,191.0056281,11,walking-rider
12.00016699,2.351189941,3.452562012,126.6479492,93.07861328,-24.59716797,12.70638762,159.0859892,11,walking-rider
15.25160889,1.599383789,2.921030273,76.171875,75.1953125,-31.31103516,15.61095833,111.5207177,11,walking-rider
17.60279883,1.676000977,2.523578613,21.72851563,53.83300781,-37.109375,17.86157761,68.90012216,11,walking-rider
15.79750635,2.868355957,2.279361328,-8.117675781,22.09472656,-30.51757813,16.21678639,38.54083778,11,walking-rider
11.77031543,3.936208008,2.921030273,-9.094238281,-4.8828125,-8.117675781,12.75015595,13.1317816,11,walking-rider
9.845308594,5.013637207,4.510836914,3.601074219,-30.21240234,8.361816406,11.93374665,31.55434938,11,walking-rider
9.189273926,5.095042969,8.403947754,-2.319335938,-47.05810547,7.32421875,13.45468528,47.68111565,11,walking-rider
8.863650879,3.33763623,9.146176758,-16.84570313,-60.546875,-7.995605469,13.16649808,63.35322796,11,walking-rider
7.594678711,1.288126465,7.01526123,-54.62646484,-65.91796875,-11.29150391,10.41884373,86.35234407,11,walking-rider
8.178884766,0.043097168,4.913077148,-103.4545898,-56.76269531,-2.502441406,9.541191773,118.030157,11,walking-rider
