Ax,Ay,Az,Gx,Gy,Gz,subject,label
3.399887695,-5.478128906,7.800587402,30.70068359,-59.32617188,-12.45117188,11,walking-rider
3.55312207,-6.545980957,7.254689941,34.30175781,-49.07226563,-20.5078125,11,walking-rider
4.103808105,-7.733547363,6.234723633,29.41894531,-35.33935547,-24.59716797,11,walking-rider
3.323270508,-9.634611328,6.34486084,21.72851563,-11.59667969,-29.296875,11,walking-rider
8.020861816,-9.189273926,5.387145996,22.82714844,12.63427734,-39.61181641,11,walking-rider
8.557182129,-9.107868164,4.448585449,28.44238281,28.44238281,-56.70166016,11,walking-rider
9.768691406,-7.532427246,2.332035645,32.28759766,51.7578125,-59.93652344,11,walking-rider
10.83175488,-5.253065918,1.968104004,34.48486328,63.35449219,-62.86621094,11,walking-rider
11.45426953,-2.537944336,2.566675781,52.30712891,74.95117188,-58.77685547,11,walking-rider
13.72405371,-1.029543457,4.86997998,72.57080078,86.9140625,-53.89404297,11,walking-rider
14.96429443,0.12450293,5.396723145,85.32714844,90.02685547,-56.82373047,11,walking-rider
14.38966553,0.651246094,4.63055127,59.81445313,73.85253906,-52.00195313,11,walking-rider
12.68014453,0.33998877,4.036768066,19.34814453,37.47558594,-50.23193359,11,walking-rider
10.49176611,-0.780537598,3.897899414,-12.57324219,1.220703125,-53.34472656,11,walking-rider
7.939456055,-2.087818359,3.203556152,-44.37255859,-22.03369141,-54.32128906,11,walking-rider
5.82290625,-3.486082031,1.968104004,-79.28466797,-43.15185547,-52.734375,11,walking-rider
4.304928223,-4.496471191,0.996023438,-100.7080078,-59.50927734,-54.26025391,11,walking-rider
3.227499023,-4.984905762,1.096583496,-102.0507813,-73.73046875,-58.89892578,11,walking-rider
1.580229492,-4.86997998,1.355166504,-80.74951172,-88.13476563,-65.36865234,11,walking-rider
1.254606445,-3.232287598,1.96331543,-40.52734375,-91.00341797,-71.65527344,11,walking-rider
2.197955566,-1.072640625,2.681601563,8.728027344,-88.19580078,-80.68847656,11,walking-rider
3.438196289,1.245029297,3.715933594,66.83349609,-80.99365234,-86.30371094,11,walking-rider
4.692802734,4.137328125,4.946597168,115.234375,-62.98828125,-80.078125,11,walking-rider
7.498907227,6.814141113,6.306552246,146.2402344,-58.53271484,-66.95556641,11,walking-rider
9.06955957,8.18367334,8.552393555,162.109375,-45.10498047,-47.48535156,11,walking-rider
7.910724609,8.480564941,9.352085449,144.4091797,-40.95458984,-21.60644531,11,walking-rider
6.09585498,6.694426758,7.781433105,66.10107422,-35.70556641,-2.258300781,11,walking-rider
5.573900391,3.730299316,6.751889648,-39.24560547,-17.51708984,-2.807617188,11,walking-rider
6.052757813,1.221086426,6.210780762,-108.6425781,10.19287109,-14.58740234,11,walking-rider
7.723970215,-0.608148926,5.324894531,-134.5825195,29.47998047,-23.55957031,11,walking-rider
9.711228516,-1.508400879,4.788574219,-124.6337891,36.86523438,-27.64892578,11,walking-rider
10.80302344,-1.795715332,5.679249023,-79.28466797,37.109375,-20.5078125,11,walking-rider
10.92752637,-0.699131836,6.569923828,-15.44189453,39.55078125,-5.126953125,11,walking-rider
11.00414355,0.588994629,6.584289551,32.89794922,35.64453125,10.19287109,11,walking-rider
10.83654346,1.680789551,7.398347168,54.50439453,37.47558594,18.24951172,11,walking-rider
11.57398389,2.57625293,6.842872559,50.17089844,30.33447266,20.99609375,11,walking-rider
11.11906934,3.0646875,7.010472656,26.55029297,32.2265625,20.99609375,11,walking-rider
10.67852051,2.978493164,5.980929199,3.356933594,22.70507813,17.51708984,11,walking-rider
9.941080078,1.881909668,5.133351563,-15.38085938,18.5546875,12.63427734,11,walking-rider
9.720805664,0.536320313,4.980117188,-31.00585938,14.95361328,12.45117188,11,walking-rider
9.107868164,-0.18196582,4.707168457,-43.09082031,7.873535156,12.63427734,11,walking-rider
9.237159668,-1.063063477,4.644916992,-43.02978516,-1.098632813,11.47460938,11,walking-rider
9.294622559,-1.446149414,4.137328125,-34.60693359,-3.41796875,12.75634766,11,walking-rider
8.945056641,-1.412629395,3.58664209,-33.69140625,-13.73291016,19.89746094,11,walking-rider
9.031250977,-1.216297852,3.71114502,-33.93554688,-23.68164063,25.20751953,11,walking-rider
9.328142578,-0.976869141,3.883533691,-28.25927734,-33.44726563,24.65820313,11,walking-rider
9.270679688,-0.742229004,4.194791016,-25.20751953,-47.24121094,23.31542969,11,walking-rider
9.184485352,-1.115737793,4.419854004,-33.32519531,-60.48583984,24.4140625,11,walking-rider
8.389582031,-1.49882373,4.19957959,-47.11914063,-73.79150391,24.10888672,11,walking-rider
8.70562793,-2.504424316,5.24348877,-61.5234375,-79.52880859,25.57373047,11,walking-rider
6.296975098,-2.571464355,3.505236328,-74.52392578,-97.77832031,29.60205078,11,walking-rider
6.273032227,-3.026378906,4.793362793,-80.99365234,-96.80175781,36.1328125,11,walking-rider
5.626574707,-2.84920166,6.320917969,-52.42919922,-103.9428711,28.74755859,11,walking-rider
6.076700684,-2.657658691,8.791822266,-23.31542969,-101.7456055,31.00585938,11,walking-rider
6.603443848,-2.916241699,9.974600098,2.075195313,-104.0649414,29.84619141,11,walking-rider
7.240324219,-3.562699219,10.84612061,9.033203125,-104.8583984,30.70068359,11,walking-rider
7.762278809,-4.32408252,10.87006348,3.173828125,-102.7832031,26.48925781,11,walking-rider
7.834107422,-5.324894531,11.35370947,-2.868652344,-97.59521484,22.33886719,11,walking-rider
7.474964355,-5.511648926,11.3297666,-1.403808594,-87.52441406,18.06640625,11,walking-rider
6.847661133,-4.673648438,9.471799805,-4.272460938,-72.38769531,11.29150391,11,walking-rider
6.445420898,-2.581041504,8.289021973,-6.469726563,-50.96435547,2.807617188,11,walking-rider
6.397535156,-0.545897461,7.422290039,-4.211425781,-25.390625,-9.27734375,11,walking-rider
6.555558105,1.005600586,6.182049316,-4.821777344,0.732421875,-19.28710938,11,walking-rider
6.411900879,1.848389648,5.367991699,-13.36669922,19.65332031,-25.20751953,11,walking-rider
6.014449219,1.704732422,5.372780273,-25.26855469,28.68652344,-26.61132813,11,walking-rider
5.904312012,0.766171875,5.396723145,-37.47558594,34.30175781,-27.34375,11,walking-rider
5.909100586,-0.186754395,5.166871582,-47.8515625,39.91699219,-29.66308594,11,walking-rider
6.296975098,-1.130103516,5.042368652,-55.84716797,45.95947266,-30.2734375,11,walking-rider
5.818117676,-1.474880859,3.873956543,-62.56103516,47.66845703,-30.63964844,11,walking-rider
5.473340332,-2.207532715,3.845225098,-71.71630859,56.88476563,-29.60205078,11,walking-rider
5.746289063,-3.390310547,3.974516602,-78.30810547,60.18066406,-31.73828125,11,walking-rider
5.956986328,-4.946597168,4.319293945,-88.19580078,57.55615234,-37.71972656,11,walking-rider
6.215569336,-6.737523926,3.557910645,-105.6518555,43.21289063,-48.27880859,11,walking-rider
7.427078613,-8.423102051,2.068664063,-129.8828125,23.07128906,-64.88037109,11,walking-rider
9.620245605,-10.2523374,1.479669434,-148.8037109,-1.403808594,-81.78710938,11,walking-rider
10.44388037,-11.02329785,0.617726074,-139.831543,-11.90185547,-89.11132813,11,walking-rider
9.557994141,-9.007308105,1.297703613,-93.99414063,-8.178710938,-77.45361328,11,walking-rider
9.131811035,-6.416689453,3.993670898,8.30078125,-13.79394531,-61.58447266,11,walking-rider
8.815765137,-3.447773438,6.057546387,133.8500977,-7.080078125,-54.93164063,11,walking-rider
8.332119141,-0.928983398,7.795798828,202.4536133,12.26806641,-48.46191406,11,walking-rider
7.867627441,1.197143555,8.691262207,224.1821289,39.79492188,-43.02978516,11,walking-rider
7.599467285,2.662447266,8.293810547,220.6420898,66.71142578,-39.24560547,11,walking-rider
7.144552734,3.577064941,6.847661133,202.2705078,80.74951172,-37.65869141,11,walking-rider
6.517249512,3.347213379,6.440632324,171.8139648,97.35107422,-38.69628906,11,walking-rider
6.670483887,2.365555664,5.952197754,128.112793,98.44970703,-43.39599609,11,walking-rider
6.555558105,0.890674805,5.090254395,69.45800781,92.83447266,-50.17089844,11,walking-rider
6.555558105,-0.507588867,4.113385254,7.751464844,89.17236328,-52.67333984,11,walking-rider
6.771043945,-1.810081055,3.045533203,-36.37695313,79.83398438,-52.00195313,11,walking-rider
6.459786621,-2.36076709,1.513189453,-55.60302734,64.33105469,-49.37744141,11,walking-rider
6.25387793,-2.303304199,0.057462891,-50.72021484,53.34472656,-46.99707031,11,walking-rider
6.512460938,-1.326435059,-0.512377441,-17.45605469,44.73876953,-44.73876953,11,walking-rider
6.986529785,-0.100560059,-0.474068848,37.109375,35.40039063,-40.95458984,11,walking-rider
7.599467285,1.35037793,0.100560059,93.32275391,32.77587891,-35.40039063,11,walking-rider
8.198039063,3.026378906,0.617726074,130.7373047,35.21728516,-31.49414063,11,walking-rider
8.696050781,4.81251709,1.422206543,144.2260742,41.9921875,-29.72412109,11,walking-rider
10.06079443,6.335283691,3.572276367,139.3432617,49.25537109,-25.57373047,11,walking-rider
10.35289746,7.340884277,6.77583252,125.1831055,54.07714844,-13.97705078,11,walking-rider
10.90837207,8.36563916,8.193250488,96.98486328,44.31152344,7.446289063,11,walking-rider
12.37846436,7.106244141,8.758302246,57.00683594,37.53662109,12.45117188,11,walking-rider
12.17734424,4.659282715,6.962586914,16.35742188,41.25976563,3.90625,11,walking-rider
11.67933252,3.122150391,4.539568359,-44.37255859,34.54589844,11.65771484,11,walking-rider
10.7168291,1.494035156,3.529179199,-88.13476563,16.23535156,19.83642578,11,walking-rider
9.845308594,0.809269043,2.552310059,-87.890625,1.220703125,20.5078125,11,walking-rider
9.107868164,0.814057617,1.968104004,-68.42041016,-13.54980469,16.90673828,11,walking-rider
9.50053125,1.556286621,2.935395996,-34.05761719,-18.67675781,19.47021484,11,walking-rider
10.57796045,2.772584473,4.783785645,4.577636719,-16.66259766,21.36230469,11,walking-rider
11.21484082,4.027190918,5.933043457,26.61132813,-12.26806641,25.26855469,11,walking-rider
11.30103516,4.769419922,6.608232422,23.01025391,-6.652832031,31.73828125,11,walking-rider
10.98020068,5.195603027,6.545980957,7.32421875,1.098632813,36.19384766,11,walking-rider
10.41036035,4.668859863,5.904312012,-9.765625,6.652832031,33.50830078,11,walking-rider
9.567571289,3.270596191,4.917865723,-21.60644531,19.10400391,29.66308594,11,walking-rider
10.06079443,1.905852539,4.161270996,-35.03417969,34.24072266,33.203125,11,walking-rider
10.97541211,1.10137207,2.715121582,-56.27441406,44.37255859,49.49951172,11,walking-rider
10.83175488,0.747017578,2.523578613,-56.15234375,56.51855469,59.32617188,11,walking-rider
9.974600098,0.268160156,2.916241699,-27.16064453,52.30712891,52.55126953,11,walking-rider
9.648977051,-0.138868652,2.619350098,-4.699707031,43.02978516,45.83740234,11,walking-rider
9.213216797,-0.081405762,2.346401367,-14.89257813,38.02490234,54.13818359,11,walking-rider
8.312964844,-0.335200195,1.891486816,-27.58789063,38.57421875,53.95507813,11,walking-rider
8.327330566,-0.196331543,1.848389648,-33.32519531,33.38623047,49.13330078,11,walking-rider
8.159730469,-0.148445801,1.982469727,-32.89794922,25.63476563,43.39599609,11,walking-rider
7.134975586,-0.105348633,1.709520996,-30.15136719,18.85986328,40.83251953,11,walking-rider
6.498095215,-0.076617188,1.297703613,-33.38623047,10.86425781,40.28320313,11,walking-rider
5.626574707,-0.354354492,1.359955078,-36.86523438,1.647949219,38.14697266,11,walking-rider
5.650517578,-1.455726563,1.87233252,-38.02490234,-4.39453125,36.92626953,11,walking-rider
6.028814941,-2.839624512,1.96331543,-41.50390625,-6.286621094,36.49902344,11,walking-rider
7.522850098,-4.309716797,2.241052734,-49.25537109,-7.32421875,34.54589844,11,walking-rider
9.878828613,-6.062334961,3.313693359,-55.29785156,-8.422851563,32.71484375,11,walking-rider
9.979388672,-7.35525,3.012013184,-53.34472656,-14.34326172,31.67724609,11,walking-rider
13.59955078,-8.39915918,4.333659668,-51.20849609,-19.34814453,34.1796875,11,walking-rider
12.79507031,-9.088713867,4.453374023,-34.60693359,-19.04296875,15.68603516,11,walking-rider
13.83897949,-5.866003418,1.87233252,-32.16552734,-8.850097656,21.36230469,11,walking-rider
13.47983643,-3.696779297,4.07507666,-14.77050781,-19.53125,12.63427734,11,walking-rider
12.18213281,0.076617188,5.454186035,52.36816406,-2.136230469,8.056640625,11,walking-rider
12.15818994,2.628927246,5.205180176,74.27978516,-12.20703125,8.911132813,11,walking-rider
10.91794922,3.720722168,5.162083008,81.42089844,-28.68652344,7.873535156,11,walking-rider
10.09910303,3.136516113,5.669671875,61.70654297,-29.96826172,10.49804688,11,walking-rider
9.059982422,0.694343262,5.114197266,18.67675781,-37.84179688,5.981445313,11,walking-rider
7.915513184,-2.336824219,4.209156738,-31.67724609,-51.08642578,1.342773438,11,walking-rider
6.766255371,-4.352813965,3.222710449,-65.4296875,-54.44335938,-2.014160156,11,walking-rider
5.861214844,-5.032791504,2.739064453,-68.54248047,-53.64990234,-8.30078125,11,walking-rider
5.751077637,-4.649705566,3.524390625,-53.83300781,-39.18457031,-12.93945313,11,walking-rider
5.669671875,-3.921842285,4.826882813,-29.54101563,-20.93505859,-16.6015625,11,walking-rider
5.602631836,-3.193979004,5.071100098,-6.530761719,-7.8125,-18.12744141,11,walking-rider
5.727134766,-2.820470215,5.277008789,12.39013672,0.671386719,-20.38574219,11,walking-rider
5.909100586,-2.499635742,4.984905762,25.20751953,10.86425781,-19.95849609,11,walking-rider
6.292186523,-2.135704102,4.56351123,36.86523438,15.80810547,-17.82226563,11,walking-rider
6.636963867,-1.819658203,4.582665527,52.00195313,15.44189453,-14.83154297,11,walking-rider
7.058358398,-1.642480957,4.491682617,66.28417969,11.47460938,-11.53564453,11,walking-rider
7.369615723,-1.96331543,4.371968262,75.62255859,7.873535156,-14.70947266,11,walking-rider
8.509296387,-2.293727051,3.533967773,70.98388672,17.15087891,-24.53613281,11,walking-rider
10.02248584,-2.193166992,2.695967285,48.21777344,28.19824219,-36.68212891,11,walking-rider
11.56919531,-1.551498047,1.790926758,18.00537109,32.47070313,-45.41015625,11,walking-rider
12.53169873,-0.766171875,1.719098145,-8.972167969,28.74755859,-44.31152344,11,walking-rider
12.22044141,-0.148445801,2.217109863,-28.74755859,26.91650391,-38.81835938,11,walking-rider
11.73200684,0.368720215,3.533967773,-41.56494141,22.76611328,-34.85107422,11,walking-rider
11.67933252,0.210697266,4.151693848,-48.70605469,6.591796875,-37.41455078,11,walking-rider
11.43032666,-0.684766113,5.02800293,-53.46679688,-17.578125,-44.25048828,11,walking-rider
10.68330908,-1.484458008,5.090254395,-58.04443359,-40.46630859,-52.67333984,11,walking-rider
9.476588379,-1.661635254,4.252253906,-71.59423828,-59.50927734,-56.88476563,11,walking-rider
8.293810547,-1.795715332,3.577064941,-84.41162109,-73.42529297,-54.93164063,11,walking-rider
7.489330078,-1.972892578,3.409464844,-84.41162109,-80.87158203,-50.90332031,11,walking-rider
5.928254883,-1.699943848,3.217921875,-77.45361328,-83.31298828,-42.17529297,11,walking-rider
4.486894043,-1.484458008,2.935395996,-69.64111328,-83.61816406,-28.99169922,11,walking-rider
3.486082031,-1.283337891,2.944973145,-55.72509766,-82.27539063,-21.17919922,11,walking-rider
2.624138672,-1.039120605,2.734275879,-36.43798828,-80.68847656,-21.78955078,11,walking-rider
1.834023926,-0.311257324,2.169224121,-18.43261719,-74.64599609,-22.76611328,11,walking-rider
2.97370459,0.73744043,2.533155762,1.708984375,-60.05859375,-24.10888672,11,walking-rider
4.079865234,1.503612305,3.696779297,27.95410156,-37.71972656,-27.83203125,11,walking-rider
4.879557129,2.66723584,4.338448242,53.83300781,-18.31054688,-26.61132813,11,walking-rider
6.555558105,3.399887695,4.956174316,72.32666016,-1.831054688,-23.98681641,11,walking-rider
8.633799316,4.094230957,5.272220215,83.12988281,10.43701172,-21.72851563,11,walking-rider
10.03206299,4.424642578,5.918677734,77.69775391,18.61572266,-17.70019531,11,walking-rider
10.39120605,4.247465332,7.058358398,52.12402344,18.06640625,-13.24462891,11,walking-rider
9.826154297,3.634527832,6.565135254,12.26806641,7.873535156,-8.056640625,11,walking-rider
9.208428223,2.66723584,5.315317383,-34.42382813,-6.164550781,-7.995605469,11,walking-rider
8.681685059,1.843601074,4.295351074,-66.89453125,-19.16503906,-11.16943359,11,walking-rider
8.734359375,1.383897949,4.304928223,-77.08740234,-21.66748047,-10.55908203,11,walking-rider
8.514084961,1.206720703,5.109408691,-68.29833984,-14.03808594,-9.399414063,11,walking-rider
9.01209668,0.900251953,5.664883301,-46.44775391,-6.591796875,-6.042480469,11,walking-rider
9.874040039,1.345589355,6.091066406,-20.5078125,2.136230469,0.122070313,11,walking-rider
10.06558301,1.608960938,6.119797852,1.342773438,7.873535156,6.164550781,11,walking-rider
10.44388037,1.647269531,6.46936377,11.47460938,16.41845703,14.58740234,11,walking-rider
11.02329785,2.32724707,6.656118164,9.094238281,22.39990234,19.59228516,11,walking-rider
11.10949219,2.379921387,6.799775391,4.638671875,23.4375,18.12744141,11,walking-rider
11.05681787,2.41822998,6.052757813,-2.44140625,26.18408203,21.17919922,11,walking-rider
11.00893213,2.135704102,5.511648926,-18.43261719,25.26855469,26.73339844,11,walking-rider
10.93231494,1.96331543,5.60742041,-30.70068359,19.28710938,30.15136719,11,walking-rider
10.71204053,1.436572266,5.928254883,-37.109375,12.26806641,32.10449219,11,walking-rider
9.850097168,0.747017578,5.827694824,-45.8984375,0.610351563,34.48486328,11,walking-rider
8.815765137,0.043097168,5.186025879,-56.70166016,-5.249023438,37.59765625,11,walking-rider
8.423102051,-0.770960449,4.980117188,-67.26074219,-10.68115234,39.36767578,11,walking-rider
7.513272949,-1.19235498,4.089442383,-66.04003906,-16.66259766,37.35351563,11,walking-rider
7.134975586,-1.690366699,3.921842285,-60.11962891,-15.86914063,40.34423828,11,walking-rider
6.488518066,-1.968104004,4.233099609,-46.38671875,-15.50292969,43.64013672,11,walking-rider
6.804563965,-1.982469727,4.213945313,-27.16064453,-16.17431641,47.8515625,11,walking-rider
7.47975293,-1.608960938,5.11898584,-12.93945313,-13.12255859,51.87988281,11,walking-rider
7.034415527,-1.494035156,6.024026367,9.033203125,-14.58740234,47.60742188,11,walking-rider
9.950657227,-1.575440918,7.637775879,19.95849609,-19.95849609,46.26464844,11,walking-rider
8.375216309,-2.930607422,6.40232373,8.117675781,-30.88378906,46.69189453,11,walking-rider
10.27628027,-4.501259766,5.133351563,-22.39990234,-49.74365234,55.48095703,11,walking-rider
12.79985889,-6.138952148,7.757490234,-28.25927734,-59.44824219,48.03466797,11,walking-rider
14.13587109,-6.751889648,7.867627441,-5.798339844,-81.72607422,30.09033203,11,walking-rider
14.27473975,-6.723158203,7.532427246,-12.20703125,-98.75488281,17.27294922,11,walking-rider
13.89644238,-5.320105957,6.263455078,-27.09960938,-108.3374023,3.112792969,11,walking-rider
13.06801904,-2.734275879,5.430243164,-37.65869141,-108.5205078,-5.126953125,11,walking-rider
10.94668066,-0.100560059,4.769419922,-38.20800781,-100.5249023,-6.103515625,11,walking-rider
10.99935498,1.489246582,5.099831543,-40.71044922,-90.75927734,-4.028320313,11,walking-rider
7.307364258,1.786138184,5.779809082,-44.43359375,-77.20947266,-5.859375,11,walking-rider
4.204368164,0.143657227,5.679249023,-54.80957031,-91.24755859,-10.98632813,11,walking-rider
3.332847656,-1.891486816,6.00487207,-74.70703125,-86.9140625,-18.43261719,11,walking-rider
3.232287598,-3.323270508,6.25387793,-76.35498047,-75.98876953,-24.4140625,11,walking-rider
2.858778809,-3.538756348,6.646541016,-60.18066406,-69.88525391,-24.65820313,11,walking-rider
2.26978418,-2.949761719,7.192438477,-42.72460938,-62.01171875,-19.89746094,11,walking-rider
2.073452637,-2.561887207,7.470175781,-26.06201172,-58.22753906,-18.61572266,11,walking-rider
2.202744141,-2.456538574,7.465387207,-17.21191406,-54.44335938,-22.94921875,11,walking-rider
2.130915527,-2.72469873,6.804563965,-26.00097656,-44.67773438,-27.03857422,11,walking-rider
1.848389648,-3.179613281,6.062334961,-42.48046875,-31.49414063,-29.35791016,11,walking-rider
1.972892578,-3.945785156,5.444608887,-59.14306641,-14.40429688,-30.94482422,11,walking-rider
2.566675781,-4.99448291,4.668859863,-74.34082031,4.8828125,-35.09521484,11,walking-rider
3.629739258,-6.00487207,3.993670898,-83.31298828,23.19335938,-40.83251953,11,walking-rider
4.371968262,-6.862026855,3.730299316,-80.68847656,32.59277344,-52.06298828,11,walking-rider
5.741500488,-7.920301758,3.375944824,-67.87109375,41.9921875,-64.94140625,11,walking-rider
8.67210791,-9.361662598,4.271408203,-48.88916016,45.95947266,-81.84814453,11,walking-rider
9.874040039,-9.486165527,5.569111816,-28.44238281,49.74365234,-85.38818359,11,walking-rider
8.27465625,-7.407924316,4.802939941,-8.117675781,41.62597656,-66.71142578,11,walking-rider
8.00170752,-4.573088379,5.24348877,35.52246094,63.84277344,-43.45703125,11,walking-rider
7.87720459,-2.02077832,6.244300781,111.328125,87.09716797,-32.95898438,11,walking-rider
7.910724609,0.603360352,6.488518066,167.7856445,98.87695313,-18.5546875,11,walking-rider
8.030438965,2.159646973,6.7423125,195.8618164,114.3798828,-8.666992188,11,walking-rider
8.380004883,3.179613281,6.881181152,205.5664063,133.3007813,-4.089355469,11,walking-rider
8.245924805,3.452562012,6.794986816,189.3310547,142.8833008,-7.873535156,11,walking-rider
7.23074707,2.403864258,6.330495117,144.2260742,137.6953125,-12.02392578,11,walking-rider
7.158918457,0.895463379,5.358414551,78.06396484,123.7792969,-20.5078125,11,walking-rider
7.422290039,-0.852366211,3.940996582,4.455566406,107.0556641,-32.83691406,11,walking-rider
7.245112793,-2.700755859,2.514001465,-53.83300781,93.32275391,-38.0859375,11,walking-rider
6.818929688,-4.084653809,0.938560547,-85.63232422,83.74023438,-36.25488281,11,walking-rider
6.440632324,-4.180425293,-1.067852051,-95.33691406,72.63183594,-38.20800781,11,walking-rider
6.502883789,-2.935395996,-2.518790039,-76.78222656,57.49511719,-45.16601563,11,walking-rider
6.517249512,-0.627303223,-2.274572754,-21.36230469,48.58398438,-43.9453125,11,walking-rider
6.991318359,1.642480957,-0.900251953,64.08691406,58.04443359,-30.51757813,11,walking-rider
8.159730469,4.185213867,0.541108887,138.0615234,70.3125,-17.39501953,11,walking-rider
10.22360596,6.411900879,3.040744629,185.4248047,77.88085938,-7.446289063,11,walking-rider
12.21086426,7.618621582,6.282609375,211.9750977,71.35009766,9.216308594,11,walking-rider
12.8908418,7.915513184,8.164519043,205.5664063,39.55078125,27.64892578,11,walking-rider
11.76073828,7.202015625,6.747101074,144.1040039,2.197265625,40.64941406,11,walking-rider
9.720805664,5.784597656,4.261831055,37.17041016,-22.94921875,39.42871094,11,walking-rider
8.408736328,3.835647949,4.237888184,-54.80957031,-17.51708984,27.22167969,11,walking-rider
7.829318848,2.45175,4.774208496,-107.0556641,9.643554688,26.12304688,11,walking-rider
7.977764648,0.838000488,4.654494141,-133.7280273,20.56884766,28.68652344,11,walking-rider
9.232371094,0.325623047,3.744665039,-119.934082,12.51220703,23.92578125,11,walking-rider
12.05284131,0.023942871,3.28017334,-65.73486328,-15.07568359,4.699707031,11,walking-rider
11.80383545,1.125314941,4.10859668,-3.601074219,-26.79443359,4.455566406,11,walking-rider
11.30103516,2.41822998,4.874768555,36.74316406,-8.605957031,23.19335938,11,walking-rider
11.19089795,3.079053223,5.578688965,48.33984375,6.774902344,35.03417969,11,walking-rider
11.59792676,3.476504883,5.272220215,43.09082031,-0.732421875,34.79003906,11,walking-rider
11.10949219,3.074264648,4.261831055,29.96826172,-2.990722656,29.05273438,11,walking-rider
9.917137207,2.628927246,3.419041992,7.263183594,4.8828125,31.79931641,11,walking-rider
10.36247461,1.757406738,3.385521973,-17.70019531,13.00048828,30.57861328,11,walking-rider
9.581937012,0.943349121,3.256230469,-33.87451172,8.850097656,24.23095703,11,walking-rider
9.481376953,-0.057462891,2.916241699,-45.59326172,-0.854492188,19.65332031,11,walking-rider
8.509296387,-0.866731934,2.312881348,-54.62646484,-7.507324219,18.67675781,11,walking-rider
7.834107422,-1.307280762,2.087818359,-60.42480469,-8.911132813,19.40917969,11,walking-rider
7.273844238,-1.71430957,1.987258301,-61.40136719,-6.34765625,19.83642578,11,walking-rider
7.091878418,-1.920218262,1.608960938,-56.640625,0.854492188,20.14160156,11,walking-rider
6.737523926,-1.56586377,1.738252441,-53.10058594,5.981445313,27.16064453,11,walking-rider
6.210780762,-1.556286621,2.293727051,-41.74804688,5.187988281,28.44238281,11,walking-rider
5.909100586,-1.666423828,2.590618652,-29.41894531,5.615234375,24.65820313,11,walking-rider
5.942620605,-2.370344238,3.141304688,-31.25,2.746582031,21.72851563,11,walking-rider
6.613020996,-3.778185059,3.620162109,-42.54150391,-0.671386719,18.73779297,11,walking-rider
8.140576172,-5.253065918,3.998459473,-52.36816406,-3.601074219,18.92089844,11,walking-rider
8.834919434,-5.990506348,4.362391113,-51.57470703,-9.826660156,21.30126953,11,walking-rider
11.16695508,-7.84368457,6.325706543,-38.94042969,-14.89257813,23.4375,11,walking-rider
10.82696631,-8.198039063,6.86681543,-26.79443359,-8.30078125,25.63476563,11,walking-rider
12.74718457,-8.710416504,7.312152832,-26.97753906,-2.746582031,30.33447266,11,walking-rider
12.5939502,-9.045616699,6.646541016,-18.98193359,6.225585938,19.22607422,11,walking-rider
13.38885352,-7.891570313,5.387145996,-11.41357422,27.09960938,8.7890625,11,walking-rider
12.91957324,-4.917865723,4.889134277,6.225585938,40.71044922,7.202148438,11,walking-rider
12.27311572,-0.622514648,4.826882813,61.46240234,59.99755859,11.96289063,11,walking-rider
11.06160645,3.265807617,4.156482422,138.5498047,71.59423828,13.85498047,11,walking-rider
10.7359834,5.329683105,4.103808105,198.3032227,77.27050781,12.81738281,11,walking-rider
9.98896582,5.722346191,4.204368164,205.9326172,73.73046875,7.690429688,11,walking-rider
9.71601709,4.764631348,3.663259277,135.9863281,57.98339844,6.774902344,11,walking-rider
8.767879395,2.45175,2.097395508,25.02441406,36.1328125,4.577636719,11,walking-rider
7.494118652,-0.39745166,1.436572266,-53.22265625,20.01953125,-3.784179688,11,walking-rider
6.732735352,-2.312881348,1.173200684,-79.89501953,-0.549316406,-14.58740234,11,walking-rider
6.421478027,-3.773396484,1.608960938,-92.59033203,-17.39501953,-24.84130859,11,walking-rider
6.129375,-4.482105469,1.556286621,-98.57177734,-11.16943359,-31.86035156,11,walking-rider
5.430243164,-4.783785645,1.556286621,-97.59521484,8.911132813,-36.74316406,11,walking-rider
5.051945801,-4.865191406,1.292915039,-91.55273438,27.03857422,-37.59765625,11,walking-rider
4.295351074,-5.200391602,1.379109375,-83.19091797,32.28759766,-34.1796875,11,walking-rider
3.304116211,-5.669671875,1.288126465,-73.30322266,18.06640625,-27.09960938,11,walking-rider
4.175636719,-6.478940918,1.149257813,-63.72070313,-8.666992188,-24.84130859,11,walking-rider
5.760654785,-7.111032715,0.967291992,-43.39599609,-24.90234375,-41.13769531,11,walking-rider
8.413524902,-7.130187012,0.258583008,-9.948730469,-21.42333984,-54.07714844,11,walking-rider
10.55401758,-5.664883301,-0.158022949,36.86523438,-6.774902344,-61.34033203,11,walking-rider
11.95228125,-3.423830566,-0.440548828,90.08789063,2.563476563,-54.80957031,11,walking-rider
13.37927637,-0.383085938,-0.440548828,135.1928711,-6.042480469,-46.69189453,11,walking-rider
14.98344873,2.863567383,1.005600586,165.9545898,-32.47070313,-42.54150391,11,walking-rider
14.5428999,6.052757813,4.462951172,185.4858398,-36.43798828,-42.96875,11,walking-rider
14.28910547,7.848473145,12.79507031,184.5092773,-11.96289063,-41.25976563,11,walking-rider
13.11590479,7.067935547,14.38487695,137.6342773,-36.68212891,-49.92675781,11,walking-rider
10.39599463,3.557910645,8.403947754,-3.723144531,-99.18212891,-63.65966797,11,walking-rider
